x,y,z
1.9833253164086413,-0.26116891747783977,-0.1
1.983349052665042,-0.2608049577411688,-0.1
1.9832359370197792,-0.26040457660115773,-0.1
1.9829862571439112,-0.2599676450021882,-0.1
1.9826003112319601,-0.2594940415167518,-0.1
1.9820784078752747,-0.2589836523740672,-0.1
1.981420865934824,-0.2584363714859269,-0.1
1.980628014413477,-0.2578521004697901,-0.1
1.9797001923278224,-0.2572307486691323,-0.1
1.9786377485795923,-0.2565722331710723,-0.1
1.9774410418267463,-0.25587647882129166,-0.1
1.9761104403542615,-0.2551434182362655,-0.1
1.9746463219446977,-0.2543729918128265,-0.1
1.9730490737485793,-0.2535651477350801,-0.1
1.971319092154654,-0.25271984197869635,-0.1
1.9694567826600786,-0.25183703831259935,-0.1
1.9674625597405848,-0.2509167082980804,-0.1
1.9653368467206684,-0.24995883128535837,-0.1
1.963080075643862,-0.24896339440761578,-0.1
1.9606926871431327,-0.24793039257253635,-0.1
1.9581751303114505,-0.24685982845137253,-0.1
1.9555278625725803,-0.24575171246557273,-0.1
1.9527513495521394,-0.24460606277099775,-0.1
1.9498460649489624,-0.243422905239757,-0.1
1.9468124904068231,-0.24220227343969664,-0.1
1.9436511153865483,-0.24094420861157095,-0.1
1.9403624370385741,-0.23964875964393142,-0.1
1.9369469600759706,-0.23831598304576476,-0.1
1.9334051966479948,-0.2369459429169179,-0.1
1.9297376662141865,-0.23553871091634007,-0.1
1.9259448954190643,-0.23409436622818164,-0.1
1.922027417967442,-0.23261299552578296,-0.1
1.9179857745004174,-0.23109469293359242,-0.1
1.913820512472045,-0.22953955998704598,-0.1
1.9095321860267458,-0.22794770559045135,-0.1
1.905121355877475,-0.22631924597291012,-0.1
1.9005885891846828,-0.22465430464231842,-0.1
1.8959344594360925,-0.22295301233748382,-0.1
1.8911595463273292,-0.22121550697839598,-0.1
1.8862644356434253,-0.2194419336146934,-0.1
1.881249719141228,-0.2176324443723626,-0.1
1.8761159944327352,-0.2157871983987094,-0.1
1.8708638648693823,-0.21390636180564493,-0.1
1.865493939427306,-0.2119901076113224,-0.1
1.860006832593601,-0.21003861568016707,-0.1
1.8544031642536032,-0.20805207266133982,-0.1
1.8486835595792006,-0.20603067192567184,-0.1
1.8428486489182119,-0.20397461350111445,-0.1
1.8368990676848307,-0.2018841040067405,-0.1
1.8308354562511724,-0.19975935658534139,-0.1
1.8246584598399203,-0.1976005908346563,-0.1
1.8183687284181016,-0.19540803273727705,-0.1
1.8119669165919972,-0.19318191458926592,-0.1
1.8054536835032067,-0.19092247492752942,-0.1
1.7988296927258711,-0.18862995845598426,-0.1
1.792095612165074,-0.18630461597055914,-0.1
1.78525211395643,-0.18394670428307008,-0.1
1.7782998743668597,-0.18155648614400685,-0.1
1.771239573696578,-0.1791342301642747,-0.1
1.7640718961822859,-0.1766802107359251,-0.1
1.7567975299015854,-0.17419470795191772,-0.1
1.7494171666786136,-0.17167800752495066,-0.1
1.7419315019909143,-0.16913040070539828,-0.1
1.7343412348775382,-0.16655218419839332,-0.1
1.7266470678483807,-0.16394366008009142,-0.1
1.7188497067947661,-0.16130513571315697,-0.1
1.710949860901271,-0.15863692366150392,-0.1
1.7029482425587943,-0.15593934160433245,-0.1
1.6948455672788734,-0.15321271224949368,-0.1
1.6866425536092475,-0.1504573632462216,-0.1
1.6783399230506637,-0.14767362709726628,-0.1
1.6699383999749315,-0.14486184107046343,-0.1
1.6614387115442175,-0.14202234710977563,-0.1
1.6528415876315818,-0.13915549174583997,-0.1
1.6441477607427495,-0.1362616260060538,-0.1
1.6353579659391198,-0.13334110532423576,-0.1
1.626472940762001,-0.13039428944989212,-0.1
1.6174934251580733,-0.12742154235712141,-0.1
1.6084201614060676,-0.1244232321531913,-0.1
1.5992538940446617,-0.12139973098681762,-0.1
1.589995369801582,-0.11835141495617761,-0.1
1.5806453375239056,-0.11527866401668681,-0.1
1.5712045481095573,-0.11218186188857256,-0.1
1.5616737544399903,-0.10906139596427125,-0.1
1.5520537113140458,-0.10591765721567858,-0.1
1.5423451753829813,-0.10275104010128513,-0.1
1.5325489050866588,-0.09956194247322037,-0.1
1.5226656605908842,-0.09635076548423667,-0.1
1.5126962037258849,-0.09311791349465934,-0.1
1.502641297925922,-0.08986379397932956,-0.1
1.4925017081700216,-0.08658881743456627,-0.1
1.482278200923814,-0.0832933972851726,-0.1
1.4719715440824719,-0.07997794979151279,-0.1
1.4615825069147383,-0.07664289395668428,-0.1
1.4511118600080284,-0.0732886514338083,-0.1
1.440560375214593,-0.06991564643346336,-0.1
1.4299288255987366,-0.06652430563128457,-0.1
1.4192179853850744,-0.0631150580757525,-0.1
1.4084286299078124,-0.05968833509619191,-0.1
1.397561535561044,-0.05624457021100285,-0.1
1.3866174797500501,-0.05278419903614753,-0.1
1.3755972408435784,-0.04930765919390839,-0.1
1.3645015981271063,-0.0458153902219442,-0.1
1.3533313317570559,-0.04230783348265699,-0.1
1.342087222715962,-0.03878543207289595,-0.1
1.3307700527685726,-0.03524863073401047,-0.1
1.3193806044188625,-0.03169787576227534,-0.1
1.3079196608679617,-0.028133614919703898,-0.1
1.296388005972965,-0.024556297345265155,-0.1
1.2847864242066278,-0.02096637346652519,-0.1
1.273115700617916,-0.01736429491172556,-0.1
1.2613766207934098,-0.013750514422315674,-0.1
1.2495699708195387,-0.01012548576595651,-0.1
1.2376965372456377,-0.006489663650006916,-0.1
1.2257571070478046,-0.002843503635510225,-0.1
1.2137524675935534,0.0008125379483065187,-0.1
1.2016834066072377,0.004478004089006504,-0.1
