x,y,z
-2.083318373918835,0.2407125792880719,-0.1
-2.0860027016947607,0.23612078643969886,-0.1
-2.0886265957927255,0.2315300918449696,-0.1
-2.0911899532737857,0.226940813093819,-0.1
-2.093692672476677,0.22235326805403938,-0.1
-2.096134653015,0.21776777485360901,-0.1
-2.0985157957743037,0.21318465186293292,-0.1
-2.100836002909064,0.2086042176769941,-0.1
-2.103095177839562,0.20402679109741748,-0.1
-2.1052932252486696,0.19945269111443892,-0.1
-2.107430051078522,0.1948822368887873,-0.1
-2.1095055625271013,0.19031574773347099,-0.1
-2.1115196680447084,0.18575354309547165,-0.1
-2.113472277330351,0.18119594253734378,-0.1
-2.1153633013280153,0.17664326571871786,-0.1
-2.11719265222285,0.1720958323777075,-0.1
-2.11896024343725,0.16755396231221842,-0.1
-2.120665989626836,0.1630179753611587,-0.1
-2.1223098066763435,0.15848819138554895,-0.1
-2.123891611695413,0.15396493024953167,-0.1
-2.125411323014277,0.1494485118012779,-0.1
-2.126868860179361,0.14493925585379194,-0.1
-2.128264143948779,0.14043748216560858,-0.1
-2.12959709628774,0.1359435104213877,-0.1
-2.1308676403638587,0.13145766021240007,-0.1
-2.1320757005423694,0.12698025101690572,-0.1
-2.133221202381249,0.12251160218042235,-0.1
-2.1343040726262466,0.11805203289588331,-0.1
-2.135324239205822,0.11360186218368358,-0.1
-2.1362816312259905,0.10916140887161219,-0.1
-2.1371761789650807,0.10473099157467021,-0.1
-2.1380078138683967,0.10031092867477259,-0.1
-2.1387764685428006,0.09590153830033284,-0.1
-2.139482076751198,0.09150313830572827,-0.1
-2.14012457340694,0.08711604625064698,-0.1
-2.1407038945681425,0.08274057937930997,-0.1
-2.141219977431913,0.07837705459957336,-0.1
-2.1416727603284986,0.07402578846190459,-0.1
-2.1420621827153505,0.06968709713823297,-0.1
-2.1423881851711064,0.06536129640067262,-0.1
-2.1426507093894855,0.061048701600116585,-0.1
-2.142849698173116,0.05674962764470034,-0.1
-2.142985095427275,0.05246438897813313,-0.1
-2.1430568461535535,0.04819329955789574,-0.1
-2.143064896443445,0.043936672833302576,-0.1
-2.143009193471862,0.0396948217234288,-0.1
-2.1428896854905766,0.03546805859489408,-0.1
-2.142706321821591,0.031256695239513424,-0.1
-2.1424590528504366,0.027061042851799225,-0.1
-2.1421478300194052,0.022881412006323803,-0.1
-2.1417726058207127,0.01871811263493569,-0.1
-2.1413333337895972,0.014571454003828503,-0.1
-2.1408299684973557,0.010441744690461696,-0.1
-2.1402624655443145,0.006329292560330337,-0.1
-2.1396307815527416,0.0022344047435830104,-0.1
-2.1389348741597014,-0.001842612388514638,-0.1
-2.1381747020098545,-0.005901453247272193,-0.1
-2.1373502247481952,-0.009941813050424502,-0.1
-2.1364614030127473,-0.013963387846139944,-0.1
-2.135508198427202,-0.017965874537194493,-0.1
-2.13449057359351,-0.021948970905301735,-0.1
-2.1334084920844263,-0.0259123756356159,-0.1
-2.1322619184360163,-0.029855788341396496,-0.1
-2.1310508181401095,-0.03377890958884457,-0.1
-2.1297751576367276,-0.03768144092210898,-0.1
-2.1284349043064674,-0.04156308488846615,-0.1
-2.127030026462849,-0.045423545063674124,-0.1
-2.1255604933446404,-0.04926252607750405,-0.1
-2.1240262751081422,-0.05307973363945022,-0.1
-2.122427342819458,-0.05687487456462087,-0.1
-2.1207636684467333,-0.06064765679981224,-0.1
-2.119035224852374,-0.06439778944976607,-0.1
-2.1172419857852574,-0.06812498280361776,-0.1
-2.115383925872914,-0.07182894836152759,-0.1
-2.1134610206137125,-0.07550939886150873,-0.1
-2.111473246369026,-0.07916604830644451,-0.1
-2.109420580355398,-0.08279861199130242,-0.1
-2.107303000636713,-0.08640680653054479,-0.1
-2.105120486116353,-0.0899903498857386,-0.1
-2.1028730165293825,-0.09354896139336688,-0.1
-2.100560572434719,-0.09708236179284332,-0.1
-2.098183135207339,-0.10059027325473215,-0.1
-2.095740687030479,-0.10407241940917572,-0.1
-2.0932332108878797,-0.10752852537453175,-0.1
-2.090660690556038,-0.1109583177862208,-0.1
-2.0880231105964917,-0.11436152482579139,-0.1
-2.085320456348149,-0.11773787625019451,-0.1
-2.082552713919637,-0.12108710342128237,-0.1
-2.0797198701817057,-0.12440893933552272,-0.1
-2.0768219127596756,-0.1277031186539368,-0.1
-2.073858830025934,-0.13096937773226078,-0.1
-2.070830611092487,-0.1342074546513331,-0.1
-2.0677372458035754,-0.13741708924770946,-0.1
-2.064578724728352,-0.14059802314450826,-0.1
-2.0613550391536366,-0.14374999978248706,-0.1
-2.058066181076738,-0.1468727644513537,-0.1
-2.054712143198363,-0.1499660643213123,-0.1
-2.05129291891561,-0.15302964847484643,-0.1
-2.0478085023150556,-0.15606326793874423,-0.1
-2.0442588881659405,-0.15906667571636046,-0.1
-2.0406440719134538,-0.1620396268201263,-0.1
-2.036964049672131,-0.1649818783043001,-0.1
-2.0332188182193685,-0.16789318929796765,-0.1
-2.029408374989055,-0.17077332103828824,-0.1
-2.0255327180653375,-0.17362203690399283,-0.1
-2.0215918461765128,-0.1764391024491322,-0.1
-2.017585758689071,-0.17922428543707894,-0.1
-2.0135144556018765,-0.181977355874784,-0.1
-2.0093779375405094,-0.18469808604728938,-0.1
-2.0051762057517664,-0.1873862505524983,-0.1
-2.0009092620983315,-0.19004162633620322,-0.1
-1.996577109053621,-0.19266399272737744,-0.1
-1.992179749696812,-0.19525313147372295,-0.1
-1.9877171877080655,-0.19780882677748562,-0.1
-1.9831894273639383,-0.2003308653315315,-0.1
-1.9785964735330164,-0.20281903635568846,-0.1
-1.973938331671747,-0.2052731316333535,-0.1
-1.9692150078205037,-0.20769294554836654,-0.1
-1.964426508599879,-0.21007827512215205,-0.1
-1.9595728412072164,-0.21242892005112723,-0.1
-1.9546540134133896,-0.21474468274438077,-0.1
-1.949670033559841,-0.21702536836161826,-0.1
-1.9446209105558803,-0.21927078485138046,-0.1
-1.9395066538762706,-0.22148074298952664,-0.1
-1.9343272735590797,-0.22365505641799324,-0.1
-1.9290827802038433,-0.22579354168381707,-0.1
-1.9237731849700195,-0.22789601827843314,-0.1
-1.9183984995757621,-0.22996230867723907,-0.1
-1.9129587362970155,-0.23199223837943028,-0.1
-1.9074539079669413,-0.23398563594810365,-0.1
-1.9018840279756886,-0.23594233305062973,-0.1
-1.8962491102705232,-0.23786216449929237,-0.1
-1.8905491693563128,-0.239744968292195,-0.1
-1.8847842202963925,-0.24159058565443303,-0.1
-1.8789542787138205,-0.24339886107952885,-0.1
-1.8730593607930202,-0.24516964237113348,-0.1
-1.8670994832818433,-0.2469027806849844,-0.1
-1.861074663494045,-0.24859813057112845,-0.1
-1.854984919312196,-0.2502555500163977,-0.1
-1.8488302691910343,-0.2518749004871443,-0.1
-1.8426107321612786,-0.2534560469722268,-0.1
-1.8363263278339041,-0.2549988580262466,-0.1
-1.8299770764049026,-0.2565032058130346,-0.1
-1.8235629986605348,-0.2579689661493792,-0.1
