x,y
1.9833288450494948,-0.2612590416722551
1.9834231437347505,-0.26087832253136495
1.9833797091861696,-0.26043355629922627
1.9831992271407648,-0.2599247255003386
1.9828823888787375,-0.2593518295889307
1.9824298909420166,-0.25871488478921795
1.981842434858518,-0.25801392393091016
1.9811207268721436,-0.2572489962801782
1.9802654776785575,-0.25642016736628753
1.9792774021667563,-0.25552751880410496
1.9781572191664527,-0.25457114811268045
1.976905651201275,-0.2535511685301059
1.975523424247804,-0.2524677088248474
1.9740112675004267,-0.25132091310374644
1.972369913142011,-0.25011094061687994
1.9706000961203949,-0.2488379655594716
1.9687025539306637,-0.24750217687103523
1.9666780264032018,-0.24610377803193514
1.9645272554974926,-0.24464298685754163
1.9622509851016374,-0.24312003529015555
1.9598499608375575,-0.24153516918887574
1.9573249298718465,-0.2398886481175745
1.9546766407322302,-0.23818074513114848
1.9519058431295844,-0.2364117465602032
1.9490132877854722,-0.23458195179432967
1.9459997262651425,-0.23269167306412558
1.9428659108159367,-0.2307412352221106
1.9396125942110454,-0.22873097552268123
1.9362405295985627,-0.2266612434012478
1.9327504703557608,-0.2245324002526898
1.9291431699485369,-0.22234481920926566
1.925419381795953,-0.22009888491810542
1.9215798591398028,-0.21779499331841418
1.9176253549191375,-0.21543355141850806
1.9135566216496729,-0.2130149770728012
1.909374411308007,-0.2105396987588608
1.9050794752205689,-0.20800815535463807
1.9006725639572217,-0.2054207959159865
1.8961544272294435,-0.20277807945456805
1.8915258137930004,-0.20008047471624937
1.886787471355039,-0.19732845996008452
1.8819401464855061,-0.19452252273797555
1.8769845845328235,-0.1916631596751031
1.8719215295437255,-0.18875087625121054
1.866751724187178,-0.1857861865828248
1.8614759096823004,-0.18276961320649465
1.8560948257301961,-0.17970168686311958
1.850609210449609,-0.17658294628344373
1.8450198003163303,-0.17341393797478374
1.839327330106255,-0.1701952160090558
1.833532532842013,-0.16692734181216562
1.827636139743087,-0.16361088395482182
1.8216388801793304,-0.16024641794482786
1.8155414816278048,-0.1568345260209087
1.8093446696328448,-0.15337579694812148
1.803049167769272,-0.14987082581489952
1.7966556976086785,-0.14632021383177612
1.7901649786886789,-0.142724568131828
1.7835777284850753,-0.13908450157288274
1.7768946623868234,-0.1354006325415249
1.7701164936737446,-0.13167358475893776
1.763243933496883,-0.12790398708861223
1.756277690861445,-0.12409247334595551
1.7492184726122244,-0.12023968210982566
1.7420669834214504,-0.11634625653601881
1.7348239257789717,-0.11241284417273405
1.727489999984702,-0.10844009677803508
1.7200659041432578,-0.10442867013933257
1.712552334160701,-0.10037922389489963
1.704949983743326,-0.09629242135744198
1.6972595443984098,-0.09216892933973192
1.6894817054368625,-0.08800941798232259
1.6816171539776934,-0.08381456058334885
1.673666574954242,-0.07958503343042811
1.6656306511220895,-0.07532151563466502
1.6575100630685933,-0.07102468896676725
