x,y
-2.0091818308353377,0.11041994086876243
-2.0104494316283343,0.10877662217984034
-2.0116977851565245,0.10713541868082214
-2.01292696845268,0.10549642978975844
-2.0141370783212285,0.10385976481094478
-2.015328234865173,0.10222554434531265
-2.0165005855551668,0.10059390183905698
-2.017654309905305,0.09896498527049502
-2.0187896248240564,0.09733895897145636
-2.0199067907121004,0.09571600557493275
-2.021006118381327,0.09409632807515639
-2.0220879768707247,0.09248015197963289
-2.023152802234973,0.0908677275248777
-2.024201107379978,0.08925933191861006
-2.0252334930160067,0.08765527156091266
-2.0262506597930825,0.08605588418538387
-2.027253421674506,0.08446154084860816
-2.028242720592438,0.08287264768243147
-2.0292196424138513,0.08128964730871277
-2.030185434225638,0.07971301980060902
-2.031141522923679,0.07814328305832287
-2.0320895350620796,0.07658099245096761
-2.0330313178851322,0.0750267395602084
-2.033968961425829,0.073481149846158
-2.034904821510715,0.07194487904227988
-2.0358415434616854,0.07041860807446727
-2.0367820862311086,0.06890303629085662
-2.037729746647848,0.06739887278415861
-2.038688183388882,0.06590682558829042
-2.039661440225124,0.06442758853687608
-2.040653968021793,0.06296182558373815
-2.0416706449045137,0.06151015240583442
-2.0427167939339372,0.06007311513816441
-2.0437981975657933,0.058651166128833934
-2.0449211081121286,0.057244636651449084
-2.0460922533653627,0.05585370657188171
-2.0473188365023027,0.05447837103748761
-2.0486085293531375,0.05311840433908921
-2.049969458103624,0.05177332118912441
-2.051410180499994,0.050442335762564
-2.052939653648636,0.04912431895932079
-2.054567191548914,0.047817754466252645
-2.0563024115703357,0.046520694321295915
-2.0581551691867257,0.0452307148090322
-2.0601354804119354,0.0439448736428634
-2.062253431545009,0.04265966951018512
-2.0645190760280916,0.041371005169310554
-2.066942318447231,0.04007415538583646
-2.0695327859632613,0.03876374107677855
-2.0722996877446205,0.037433711088106794
-2.075251663282821,0.036077333060249704
-2.0783966207994187,0.03468719483181136
-2.081741567295012,0.03325521778961665
-2.0852924321387127,0.031772683489307375
-2.0890538864427324,0.030230274741811787
-2.0930291608019096,0.028618132184917332
-2.097219864292392,0.026925927134837355
-2.1016258079066743,0.025142951240474946
-2.106244835843139,0.023258223144949998
-2.111072668256232,0.021260611998522284
-2.1161027591981956,0.019138977269652288
-2.1213261735350506,0.016882323873806667
-2.126731486589851,0.014479971191636196
-2.1323047101481043,0.01192173408987841
-2.1380292482484893,0.009198113601792304
-2.14388588587388,0.006300494482270016
-2.149852813252865,0.003221346440000831
-2.155905687982973,-4.557452033980124e-05
-2.1620177365992324,-0.0035050285245560213
-2.1681598965440387,-0.007160102142767911
-2.1743009987580924,-0.011012030864928517
-2.180407990321908,-0.015060038072334308
-2.1864461957500474,-0.01930119479481772
-2.1923796146949766,-0.023730304387604657
-2.198171252975375,-0.028339815991690984
-2.2037834830268217,-0.03311977025704273
-2.2091784291037353,-0.03805778031251857
-2.2143183718626007,-0.043139050367490134
-2.2191661663492606,-0.04834643363868859
-2.22368566691717,-0.05366053052625271
-2.2278421522360663,-0.05905982713299757
-2.231602743325885,-0.06452087335093173
-2.2349368074791833,-0.07001849885148388
-2.2378163410232528,-0.07552606443474932
-2.240216324122403,-0.08101574534297881
-2.2421150412286353,-0.08645884234892535
-2.243494361347858,-0.09182611571409494
-2.244339972986839,-0.09708813649711988
-2.2446415694672623,-0.1022156491973753
-2.2443929812177297,-0.1071799393595699
-2.243592252659489,-0.11195319955313814
-2.2422416623618298,-0.11650888708359969
-2.2403476862317304,-0.1208220668945786
-2.2379209045919746,-0.12486973337724658
-2.234975855065242,-0.12863110521212245
-2.231530834192409,-0.13208788791567022
-2.2276076516469403,-0.1352244994359903
-2.223231341741988,-0.13802825491966988
-2.2184298376439116,-0.14048950763414675
-2.2132336142903033,-0.14260174395314754
-2.2076753064514585,-0.1443616312719435
-2.201789308664522,-0.1457690186888148
-2.1956113639072257,-0.14682689124392162
-2.189178147864676,-0.1475412794225866
-2.1825268554841437,-0.1479211264843533
-2.1756947962185267,-0.14797811695208601
-2.1687190039419937,-0.14772647026979738
-2.1616358669964657,-0.1471827042001438
-2.154480783212727,-0.146365372972603
-2.147287844063963,-0.14529478550503672
