x,y
-2.034076000033532,0.51058086433289
-2.038143517710302,0.5053258058268935
-2.042117088386551,0.5000602359863581
-2.045996432457767,0.49478474432321906
-2.049781273325963,0.4894999214083292
-2.0534713373980287,0.48420635881661145
-2.0570663540837333,0.4789046490718212
-2.060566055793398,0.47359538559092207
-2.063970177935223,0.4682791626280647
-2.06727845891229,0.4629565752181682
-2.070490640119228,0.45762821912009666
-2.0736064659385445,0.4522946907594304
-2.0766256837366406,0.44695658717082143
-2.0795480438594853,0.44161450593993273
-2.08237329962798,0.43626904514495535
-2.085101207332991,0.43092080329769655
-2.0877315262300784,0.4255703792842386
-2.0902640185338948,0.42021837230515635
-2.0926984494122816,0.41486538181529525
-2.095034586980059,0.4095120074630978
-2.0972722022925034,0.40415884902948085
-2.0994110693385335,0.3988065063662487
-2.1014509650335906,0.39345557933404696
-2.103391669212233,0.38810666773984215
-2.1052329646204395,0.38276037127392737
-2.106974636907628,0.3774172894464458
-2.108616474618396,0.3720780215234247
-2.110158269183989,0.3667431664623193
-2.1115998149134967,0.36141332284705374
-2.112940908984789,0.3560890888225567
-2.114181351435189,0.3507710620287856
-2.1153209451519004,0.3454598395342306
-2.1163594958621883,0.3401560177688957
-2.1172968121233136,0.33486019245674603
-2.1181327053122434,0.32957295854761803
-2.1188669896151313,0.32429491014858475
-2.119499482016581,0.3190266404547694
-2.120030002288696,0.3137687416795991
-2.1204583729799307,0.3085218049844962
-2.1207844194037406,0.3032864204079943
-2.121007969627051,0.2980631767942761
-2.1211288544585463,0.29285266172112456
-2.1211469074367852,0.2876554614272806
-2.1210619648181637,0.28247216073919784
-2.120873865564725,0.27730334299719295
-2.120582451331825,0.27214958998097605
-2.1201875664556744,0.26701148183456036
-2.119689057940761,0.26188959699054104
-2.1190867754471565,0.2567845120937338
-2.118380571277738,0.25169680192417154
-2.1175703003653163,0.2466270393194442
-2.1166558202596932,0.24157579509637886
-2.1156369911146644,0.23654363797205213
-2.1145136756749676,0.23153113448412305
-2.1132857392632016,0.2265388489104864
-2.1119530497667265,0.22156734318823013
-2.1105154776245554,0.21661717683189505
-2.1089728958142615,0.21168890685102754
-2.107325179838899,0.20678308766701436
-2.1055722077139785,0.20190027102919908
-2.103713859954489,0.197041005930264
-2.101750019561993,0.19220583852087522
-2.099680572011823,0.18739531202358256
-2.09750540524037,0.1826099666459645
-2.0952244096325123,0.17785033949301213
-2.0928374780091796,0.17311696447874628
-2.0903445056150867,0.16841037223705585
-2.0877453901066523,0.16373109003175537
-2.0850400315401147,0.1590796416658494
-2.0822283323598816,0.15445654739000103
-2.0793101973871204,0.14986232381019368
-2.0762855338086244,0.14529748379458338
-2.073154251165962,0.14076253637953068
-2.069916261344948,0.13625798667480715
-2.0665714785654496,0.1317843357679716
-2.0631198193715625,0.12734208062790692
-2.059561202622168,0.12293171400751382
-2.055895549481907,0.11855372434555428
-2.052122783412606,0.1142085956676395
-2.0482428301651523,0.10989680748635614
-2.0442556177718862,0.10561883470052766
-2.040161076539507,0.10137514749360374
-2.0359591390425376,0.09716621123117528
-2.031649740117373,0.09299248635760762
-2.0272328168569493,0.08885442829179244
-2.022708308606057,0.0847524873220103
-2.0180761569573322,0.0806871084999059
-2.0133363057479707,0.07665873153356545
-2.0084887010571792,0.072667790679704
-2.0035332912044184,0.06871471463495199
-1.9984700267484543,0.06479992642624433
-1.9932988604872766,0.06092384330031031
-1.9880197474588963,0.05708687661226283
-1.9826326449430831,0.05328943171328937
-1.9771375124640669,0.049531907837443545
-1.971534311794249,0.04581469798753954
-1.9658230069589646,0.042138188820150885
-1.9600035642423332,0.0385027605297181
-1.9540759521942463,0.03490878673176706
-1.9480401416385287,0.031356634345242274
-1.9418961056823227,0.02784666347396214
-1.935643819726738,0.024379227287199517
